cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,psppsgva,actrolga,psppipla,cptppola,polcmpl,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,imprich,ipeqopt,impsafe,ipfrule,impfree,ipstrgv,imptrad
EE,ESS1-9e01,1,10.12.2020,130089,ESS9e03,9,3,18972,0.999510705,0.755351782,0.057978309,0.043794019,2,2,2,1,,6,7,8,6,6,6,6,5,2,2,3,2,2,2
EE,ESS1-9e01,1,10.12.2020,130090,ESS9e03,9,3,19009,0.999575138,1.11963129,0.057978309,0.064914329,3,2,3,2,,8,9,10,7,7,5,5,3,2,2,4,1,2,2
EE,ESS1-9e01,1,10.12.2020,130091,ESS9e03,9,3,19012,1.000487685,1.291696072,0.057978309,0.074890354,5,2,2,1,,3,3,3,3,4,5,5,5,2,2,2,2,1,3
EE,ESS1-9e01,1,10.12.2020,130092,ESS9e03,9,3,19031,1.002517462,0.748340607,0.057978309,0.043387523,2,2,2,2,,6,8,8,5,5,6,7,6,4,3,3,1,2,3
EE,ESS1-9e01,1,10.12.2020,130093,ESS9e03,9,3,19047,1.000487685,0.756090105,0.057978309,0.043836826,2,2,3,2,,5,6,7,5,5,5,6,6,2,4,2,3,3,3
EE,ESS1-9e01,1,10.12.2020,130094,ESS9e03,9,3,19049,0.998797774,0.952433705,0.057978309,0.055220496,1,1,2,2,,5,6,9,5,5,3,3,5,4,2,2,2,2,4
EE,ESS1-9e01,1,10.12.2020,130095,ESS9e03,9,3,19061,1.00063169,0.917356372,0.057978309,0.053186771,3,2,3,2,,7,8,8,5,5,8,8,4,2,4,5,2,4,4
EE,ESS1-9e01,1,10.12.2020,130096,ESS9e03,9,3,19169,1.00063169,1.076720476,0.057978309,0.062426432,1,1,1,2,,0,4,6,1,1,1,1,1,5,1,5,1,6,2
EE,ESS1-9e01,1,10.12.2020,130097,ESS9e03,9,3,19174,0.998645127,1.14561832,0.057978309,0.066421013,3,3,4,3,,8,9,10,5,6,7,9,5,4,3,5,4,4,3
EE,ESS1-9e01,1,10.12.2020,130098,ESS9e03,9,3,19218,1.00063169,0.954182446,0.057978309,0.055321885,3,3,2,2,,5,8,8,3,3,4,4,5,2,4,2,2,2,3
EE,ESS1-9e01,1,10.12.2020,130099,ESS9e03,9,3,19254,1.000487685,1.291696072,0.057978309,0.074890354,2,1,2,1,,5,5,7,5,5,7,8,6,2,3,5,1,2,4
EE,ESS1-9e01,1,10.12.2020,130100,ESS9e03,9,3,19269,0.997448802,1.144245863,0.057978309,0.06634144,2,1,2,1,,8,9,9,7,6,7,7,2,5,2,3,2,3,2
EE,ESS1-9e01,1,10.12.2020,130101,ESS9e03,9,3,19305,1.000982165,1.121207356,0.057978309,0.065005707,3,3,3,3,,5,3,9,5,3,4,5,5,2,1,5,1,2,5
EE,ESS1-9e01,1,10.12.2020,130102,ESS9e03,9,3,19339,0.999575138,0.746144235,0.057978309,0.043260181,3,1,2,1,,5,5,9,4,4,5,6,3,3,2,2,2,2,3
EE,ESS1-9e01,1,10.12.2020,130103,ESS9e03,9,3,19342,1.000982165,1.123951435,0.057978309,0.065164804,1,4,1,2,,2,2,6,4,5,5,7,4,2,2,5,2,5,5
EE,ESS1-9e01,1,10.12.2020,130104,ESS9e03,9,3,19400,1.00063169,0.954182446,0.057978309,0.055321885,2,1,1,1,,5,5,10,5,5,,2,5,2,1,2,1,2,2
EE,ESS1-9e01,1,10.12.2020,130105,ESS9e03,9,3,19452,0.999575138,0.746144235,0.057978309,0.043260181,4,1,1,1,,7,9,10,5,5,10,8,5,5,5,5,5,2,3
EE,ESS1-9e01,1,10.12.2020,130106,ESS9e03,9,3,19469,1.000487685,0.746825457,0.057978309,0.043299677,2,1,1,1,,6,8,9,5,5,7,8,5,4,2,4,3,3,3
EE,ESS1-9e01,1,10.12.2020,130107,ESS9e03,9,3,19476,1.002155662,0.955635786,0.057978309,0.055406147,1,2,2,2,,2,2,3,2,3,2,0,3,2,2,3,2,2,4
EE,ESS1-9e01,1,10.12.2020,130108,ESS9e03,9,3,19502,0.998797774,0.952433705,0.057978309,0.055220496,3,2,2,2,,4,6,6,5,3,,,5,5,2,5,4,2,2
EE,ESS1-9e01,1,10.12.2020,130109,ESS9e03,9,3,19506,0.999575138,0.746144235,0.057978309,0.043260181,2,1,3,1,,6,6,6,5,5,5,5,4,2,2,5,1,2,3
EE,ESS1-9e01,1,10.12.2020,130110,ESS9e03,9,3,19618,0.999510705,0.746096194,0.057978309,0.043257396,2,1,1,1,,7,5,9,6,6,4,6,4,1,1,2,2,1,3
EE,ESS1-9e01,1,10.12.2020,130111,ESS9e03,9,3,19623,1.002155662,0.834342599,0.057978309,0.048373773,3,2,2,2,,5,7,8,0,0,0,0,6,4,5,5,2,1,5
EE,ESS1-9e01,1,10.12.2020,130112,ESS9e03,9,3,19638,0.999575138,1.290517807,0.057978309,0.07482204,2,2,1,1,,0,1,1,1,1,1,1,3,4,2,5,2,2,2
EE,ESS1-9e01,1,10.12.2020,130113,ESS9e03,9,3,19648,0.999575138,0.746144235,0.057978309,0.043260181,2,2,2,2,,3,3,5,3,3,3,4,2,2,2,2,2,2,2
EE,ESS1-9e01,1,10.12.2020,130114,ESS9e03,9,3,19695,1.002155662,0.955635786,0.057978309,0.055406147,1,2,2,2,,6,6,5,0,1,2,5,2,3,2,5,1,3,4
EE,ESS1-9e01,1,10.12.2020,130115,ESS9e03,9,3,19796,0.998645127,1.074582934,0.057978309,0.062302501,4,2,4,2,,7,8,7,6,6,7,7,3,4,3,5,3,5,5
EE,ESS1-9e01,1,10.12.2020,130116,ESS9e03,9,3,19864,1.000487685,1.120653391,0.057978309,0.064973589,1,3,1,3,,5,8,10,4,5,5,5,5,2,3,3,3,2,4
EE,ESS1-9e01,1,10.12.2020,130117,ESS9e03,9,3,19904,0.998797774,1.269990444,0.057978309,0.073631898,2,2,1,1,,8,9,9,7,7,8,10,4,3,1,4,1,2,5
EE,ESS1-9e01,1,10.12.2020,130118,ESS9e03,9,3,19949,0.998797774,1.134990335,0.057978309,0.06580482,2,2,2,2,,6,8,9,5,5,8,9,5,2,2,3,2,2,2
EE,ESS1-9e01,1,10.12.2020,130119,ESS9e03,9,3,20041,1.000982165,1.455684781,0.057978309,0.084398142,3,1,2,1,,7,7,8,5,6,7,7,5,3,2,3,3,4,3
EE,ESS1-9e01,1,10.12.2020,130120,ESS9e03,9,3,20072,1.00063169,0.832262278,0.057978309,0.048253159,3,3,2,2,,6,4,6,4,3,6,7,1,5,2,4,2,2,2
EE,ESS1-9e01,1,10.12.2020,130121,ESS9e03,9,3,20080,1.000982165,0.747194529,0.057978309,0.043321075,3,2,2,2,,8,8,8,8,8,5,5,6,3,3,2,3,2,3
EE,ESS1-9e01,1,10.12.2020,130122,ESS9e03,9,3,20105,0.997448802,0.951147377,0.057978309,0.055145917,2,2,1,1,,7,9,9,7,5,8,9,5,2,5,5,4,4,2
EE,ESS1-9e01,1,10.12.2020,130123,ESS9e03,9,3,20226,0.998645127,1.074582934,0.057978309,0.062302501,3,2,3,2,,7,7,7,6,5,8,7,3,2,1,3,2,1,4
EE,ESS1-9e01,1,10.12.2020,130124,ESS9e03,9,3,20246,0.999575138,0.530479729,0.057978309,0.030756318,1,1,1,1,,10,10,10,10,5,10,10,5,2,2,2,2,2,2
EE,ESS1-9e01,1,10.12.2020,130125,ESS9e03,9,3,20267,0.999510705,0.530445576,0.057978309,0.030754337,1,1,2,1,,7,4,7,5,5,7,7,6,3,3,3,3,3,4
EE,ESS1-9e01,1,10.12.2020,130126,ESS9e03,9,3,20293,0.997448802,1.144245863,0.057978309,0.06634144,3,3,3,3,,9,10,8,5,6,7,7,5,2,5,4,2,5,3
EE,ESS1-9e01,1,10.12.2020,130127,ESS9e03,9,3,20356,1.000487685,1.123396277,0.057978309,0.065132617,1,4,1,3,,0,5,7,0,0,0,4,4,3,2,4,2,2,3
EE,ESS1-9e01,1,10.12.2020,130128,ESS9e03,9,3,20370,0.998645127,0.915535271,0.057978309,0.053081187,5,5,5,3,,10,10,10,9,5,6,6,1,2,1,6,1,3,5
EE,ESS1-9e01,1,10.12.2020,130129,ESS9e03,9,3,20391,0.999575138,0.755400479,0.057978309,0.043796842,1,1,1,1,,3,5,6,2,5,4,6,4,3,1,5,2,3,1
EE,ESS1-9e01,1,10.12.2020,130130,ESS9e03,9,3,20445,1.000982165,0.747194529,0.057978309,0.043321075,2,2,2,2,,7,7,8,5,5,5,5,4,2,2,3,2,3,2
EE,ESS1-9e01,1,10.12.2020,130131,ESS9e03,9,3,20450,0.998797774,1.145793319,0.057978309,0.066431159,1,1,1,1,,0,1,4,0,0,0,0,6,3,3,2,2,4,3
EE,ESS1-9e01,1,10.12.2020,130132,ESS9e03,9,3,20507,1.000487685,0.756090105,0.057978309,0.043836826,2,1,2,1,,2,3,5,3,2,2,2,5,3,3,4,3,4,5
EE,ESS1-9e01,1,10.12.2020,130133,ESS9e03,9,3,20508,1.000487685,0.756090105,0.057978309,0.043836826,3,2,3,2,,7,9,9,6,5,7,5,5,2,4,5,1,3,3
EE,ESS1-9e01,1,10.12.2020,130134,ESS9e03,9,3,20533,0.999575138,1.290517807,0.057978309,0.07482204,2,1,1,1,,0,10,9,0,1,,,4,3,3,5,1,3,6
EE,ESS1-9e01,1,10.12.2020,130135,ESS9e03,9,3,20568,1.000487685,1.291696072,0.057978309,0.074890354,1,1,1,1,,5,5,10,0,3,5,5,5,3,2,3,2,2,2
EE,ESS1-9e01,1,10.12.2020,130136,ESS9e03,9,3,20589,1.002517462,1.294316649,0.057978309,0.075042291,2,1,1,1,,5,5,7,3,3,1,0,3,2,1,3,2,1,3
EE,ESS1-9e01,1,10.12.2020,130137,ESS9e03,9,3,20603,0.997448802,0.951147377,0.057978309,0.055145917,2,1,2,1,,6,8,8,4,4,2,0,5,2,3,2,2,4,3
EE,ESS1-9e01,1,10.12.2020,130138,ESS9e03,9,3,20656,1.002517462,0.748340607,0.057978309,0.043387523,3,3,3,2,,5,5,10,5,5,1,1,5,2,2,2,2,2,2
EE,ESS1-9e01,1,10.12.2020,130139,ESS9e03,9,3,20689,1.00063169,1.137074351,0.057978309,0.065925648,1,1,1,1,,2,5,7,0,0,0,0,4,4,4,3,1,2,2
EE,ESS1-9e01,1,10.12.2020,130140,ESS9e03,9,3,20813,1.00063169,0.917356372,0.057978309,0.053186771,2,5,3,5,,4,4,6,3,3,3,3,4,2,6,4,1,,5
EE,ESS1-9e01,1,10.12.2020,130141,ESS9e03,9,3,20852,0.997448802,1.268275261,0.057978309,0.073532455,3,1,3,1,,4,5,7,2,2,4,3,3,2,2,4,2,2,3
EE,ESS1-9e01,1,10.12.2020,130142,ESS9e03,9,3,20873,1.00063169,0.832262278,0.057978309,0.048253159,4,4,3,3,,7,6,9,7,7,8,8,3,1,2,6,1,4,2
EE,ESS1-9e01,1,10.12.2020,130143,ESS9e03,9,3,20876,0.999575138,1.290517807,0.057978309,0.07482204,2,3,1,3,,4,6,7,4,4,4,4,6,3,1,6,1,3,1
EE,ESS1-9e01,1,10.12.2020,130144,ESS9e03,9,3,20924,1.000982165,0.747194529,0.057978309,0.043321075,2,2,1,1,,5,7,7,5,5,6,7,4,2,3,3,4,2,2
EE,ESS1-9e01,1,10.12.2020,130145,ESS9e03,9,3,20944,0.998797774,1.145793319,0.057978309,0.066431159,3,2,3,2,,5,5,5,5,5,5,5,2,2,2,2,2,2,2
EE,ESS1-9e01,1,10.12.2020,130146,ESS9e03,9,3,20950,1.002155662,0.955635786,0.057978309,0.055406147,1,1,2,1,,0,5,9,5,2,5,5,5,3,2,3,2,2,2
EE,ESS1-9e01,1,10.12.2020,130147,ESS9e03,9,3,21040,1.002517462,0.748340607,0.057978309,0.043387523,2,1,2,2,,6,9,9,6,6,7,5,4,6,1,1,1,1,2
EE,ESS1-9e01,1,10.12.2020,130148,ESS9e03,9,3,21053,1.002517462,0.748340607,0.057978309,0.043387523,2,2,2,2,,2,5,5,0,0,0,0,2,3,2,5,3,2,2
EE,ESS1-9e01,1,10.12.2020,130149,ESS9e03,9,3,21121,0.997448802,1.268275261,0.057978309,0.073532455,1,1,1,1,,3,3,3,2,1,1,2,4,2,3,5,2,2,4
EE,ESS1-9e01,1,10.12.2020,130150,ESS9e03,9,3,21158,0.998645127,1.134816885,0.057978309,0.065794764,3,2,2,2,,8,8,8,7,7,8,8,5,2,3,2,2,3,3
EE,ESS1-9e01,1,10.12.2020,130151,ESS9e03,9,3,21283,0.999575138,1.110874295,0.057978309,0.064406613,3,2,3,3,,7,9,10,6,6,7,8,3,2,1,5,2,1,1
EE,ESS1-9e01,1,10.12.2020,130152,ESS9e03,9,3,21285,1.000487685,0.746825457,0.057978309,0.043299677,3,1,2,1,,6,9,9,4,4,5,5,5,2,4,3,4,,5
EE,ESS1-9e01,1,10.12.2020,130153,ESS9e03,9,3,21336,0.999510705,0.746096194,0.057978309,0.043257396,3,2,2,2,,7,8,8,5,3,5,7,5,4,4,2,3,4,2
EE,ESS1-9e01,1,10.12.2020,130154,ESS9e03,9,3,21405,1.000982165,1.292334437,0.057978309,0.074927365,2,2,2,1,,7,3,3,5,5,,,5,2,4,5,3,2,4
EE,ESS1-9e01,1,10.12.2020,130155,ESS9e03,9,3,21412,1.000487685,0.746825457,0.057978309,0.043299677,1,1,1,1,,0,,5,0,0,,1,5,2,2,2,5,3,4
EE,ESS1-9e01,1,10.12.2020,130156,ESS9e03,9,3,21414,1.00063169,1.147897243,0.057978309,0.066553141,1,2,1,2,,0,3,0,0,0,5,5,2,4,5,5,2,5,5
EE,ESS1-9e01,1,10.12.2020,130157,ESS9e03,9,3,21415,0.999575138,0.755400479,0.057978309,0.043796842,2,1,2,1,,5,5,5,3,3,5,5,5,3,5,3,1,4,2
EE,ESS1-9e01,1,10.12.2020,130158,ESS9e03,9,3,21422,0.998645127,1.134816885,0.057978309,0.065794764,2,1,2,1,,1,6,8,0,0,,,5,3,2,5,2,3,4
EE,ESS1-9e01,1,10.12.2020,130159,ESS9e03,9,3,21446,1.00063169,1.272322297,0.057978309,0.073767095,1,5,1,3,,0,2,2,0,0,0,3,3,2,2,2,2,2,2
EE,ESS1-9e01,1,10.12.2020,130160,ESS9e03,9,3,21467,0.998645127,1.14561832,0.057978309,0.066421013,1,1,2,1,,4,6,6,3,2,6,5,3,3,3,4,3,3,4
EE,ESS1-9e01,1,10.12.2020,130161,ESS9e03,9,3,21501,0.998797774,1.134990335,0.057978309,0.06580482,,2,4,1,,5,8,8,5,5,,,5,3,4,3,2,4,3
EE,ESS1-9e01,1,10.12.2020,130162,ESS9e03,9,3,21504,0.997448802,1.268275261,0.057978309,0.073532455,3,2,3,2,,7,8,9,5,5,8,8,5,3,2,4,4,2,5
EE,ESS1-9e01,1,10.12.2020,130163,ESS9e03,9,3,21587,0.998797774,1.145793319,0.057978309,0.066431159,1,1,1,1,,1,1,1,1,2,0,0,5,2,4,4,2,3,4
EE,ESS1-9e01,1,10.12.2020,130164,ESS9e03,9,3,21597,0.999575138,1.290517807,0.057978309,0.07482204,2,4,3,3,,6,9,10,6,6,7,7,2,2,4,2,2,2,1
EE,ESS1-9e01,1,10.12.2020,130165,ESS9e03,9,3,21704,1.000487685,1.291696072,0.057978309,0.074890354,1,4,2,3,,0,6,2,0,0,7,10,4,3,4,6,1,2,1
EE,ESS1-9e01,1,10.12.2020,130166,ESS9e03,9,3,21728,1.000982165,0.747194529,0.057978309,0.043321075,1,1,1,1,,2,3,1,2,1,2,4,5,2,2,3,2,2,3
EE,ESS1-9e01,1,10.12.2020,130167,ESS9e03,9,3,21780,0.998645127,1.134816885,0.057978309,0.065794764,2,2,3,4,,8,9,9,7,7,9,8,2,4,3,3,1,2,6
EE,ESS1-9e01,1,10.12.2020,130168,ESS9e03,9,3,21794,1.00063169,0.917356372,0.057978309,0.053186771,4,4,4,4,,9,9,9,7,6,7,7,3,5,1,1,2,4,5
EE,ESS1-9e01,1,10.12.2020,130169,ESS9e03,9,3,21803,0.999575138,1.11963129,0.057978309,0.064914329,1,1,1,2,,3,3,5,3,3,4,5,4,3,2,5,2,2,2
EE,ESS1-9e01,1,10.12.2020,130170,ESS9e03,9,3,21812,1.00063169,0.832262278,0.057978309,0.048253159,2,2,2,2,,8,8,8,7,6,8,5,4,3,2,2,2,2,4
EE,ESS1-9e01,1,10.12.2020,130171,ESS9e03,9,3,21897,1.000487685,1.291696072,0.057978309,0.074890354,2,2,2,2,,7,8,9,6,6,5,5,5,3,2,4,4,2,5
EE,ESS1-9e01,1,10.12.2020,130172,ESS9e03,9,3,21905,1.002517462,0.532041252,0.057978309,0.030846852,1,1,1,1,,3,3,5,4,3,2,0,3,2,2,3,2,1,5
EE,ESS1-9e01,1,10.12.2020,130173,ESS9e03,9,3,21916,0.998645127,0.830610037,0.057978309,0.048157365,2,1,1,1,,3,3,9,2,2,1,3,2,5,2,4,2,1,4
EE,ESS1-9e01,1,10.12.2020,130174,ESS9e03,9,3,21961,0.998645127,0.830610037,0.057978309,0.048157365,3,1,3,2,,8,5,10,7,5,8,10,5,2,2,2,2,2,2
EE,ESS1-9e01,1,10.12.2020,130175,ESS9e03,9,3,21976,1.00063169,0.917356372,0.057978309,0.053186771,1,1,1,1,,5,3,8,3,3,0,3,4,3,2,2,2,2,3
EE,ESS1-9e01,1,10.12.2020,130176,ESS9e03,9,3,21993,0.999575138,0.755400479,0.057978309,0.043796842,2,1,1,1,,7,7,5,3,3,5,0,3,3,3,4,1,1,2
EE,ESS1-9e01,1,10.12.2020,130177,ESS9e03,9,3,22011,0.999510705,1.11955905,0.057978309,0.064910141,2,1,1,1,,2,3,5,3,3,3,3,5,3,1,3,4,5,1
EE,ESS1-9e01,1,10.12.2020,130178,ESS9e03,9,3,22034,0.998645127,1.269796371,0.057978309,0.073620646,1,3,1,3,,0,0,2,0,0,3,7,1,2,5,5,4,2,2
EE,ESS1-9e01,1,10.12.2020,130179,ESS9e03,9,3,22067,0.999510705,0.746096194,0.057978309,0.043257396,2,2,2,2,,5,5,7,4,3,7,7,5,2,1,5,3,1,4
EE,ESS1-9e01,1,10.12.2020,130180,ESS9e03,9,3,22154,1.000487685,1.291696072,0.057978309,0.074890354,2,1,2,1,,6,8,10,3,2,3,2,5,4,1,4,3,4,2
EE,ESS1-9e01,1,10.12.2020,130181,ESS9e03,9,3,22157,1.000487685,0.746825457,0.057978309,0.043299677,1,2,2,2,,2,4,5,3,3,5,5,5,1,1,4,5,2,1
EE,ESS1-9e01,1,10.12.2020,130182,ESS9e03,9,3,22197,0.999575138,1.290517807,0.057978309,0.07482204,2,2,1,1,,2,7,8,4,6,6,7,5,3,2,5,2,2,3
EE,ESS1-9e01,1,10.12.2020,130183,ESS9e03,9,3,22202,0.999575138,1.290517807,0.057978309,0.07482204,1,3,2,1,,0,9,10,0,0,9,8,3,3,2,2,2,1,2
EE,ESS1-9e01,1,10.12.2020,130184,ESS9e03,9,3,22220,0.998645127,1.888774037,0.057978309,0.109507925,1,2,1,2,,3,3,7,2,3,4,5,3,2,2,3,3,1,2
EE,ESS1-9e01,1,10.12.2020,130185,ESS9e03,9,3,22221,0.999575138,0.755400479,0.057978309,0.043796842,1,1,1,1,,4,5,6,2,2,2,2,3,2,2,2,2,2,2
EE,ESS1-9e01,1,10.12.2020,130186,ESS9e03,9,3,22287,0.999575138,0.746144235,0.057978309,0.043260181,2,1,1,1,,5,5,5,5,5,10,10,6,4,2,5,2,2,2
EE,ESS1-9e01,1,10.12.2020,130187,ESS9e03,9,3,22294,1.000982165,1.065744042,0.057978309,0.061790037,1,1,1,1,,0,0,3,0,0,,,5,3,1,2,2,2,3
EE,ESS1-9e01,1,10.12.2020,130188,ESS9e03,9,3,22344,1.000982165,0.756463826,0.057978309,0.043858493,3,2,1,2,,5,1,8,6,6,,,6,1,1,3,3,2,2
EE,ESS1-9e01,1,10.12.2020,130189,ESS9e03,9,3,22392,0.999575138,1.11963129,0.057978309,0.064914329,3,2,3,2,,6,8,9,5,7,8,8,4,4,3,3,1,1,2
EE,ESS1-9e01,1,10.12.2020,130190,ESS9e03,9,3,22401,0.998645127,0.952288151,0.057978309,0.055212057,1,1,1,1,,1,2,9,0,0,1,2,6,5,3,5,1,2,5
EE,ESS1-9e01,1,10.12.2020,130191,ESS9e03,9,3,22417,0.999575138,1.11963129,0.057978309,0.064914329,3,3,3,4,,7,8,10,6,6,10,10,5,1,5,5,1,2,1
EE,ESS1-9e01,1,10.12.2020,130192,ESS9e03,9,3,22444,0.999575138,1.11963129,0.057978309,0.064914329,3,3,3,4,,7,8,8,6,6,5,6,6,6,4,4,2,3,2
EE,ESS1-9e01,1,10.12.2020,130193,ESS9e03,9,3,22502,1.000487685,1.291696072,0.057978309,0.074890354,1,2,2,1,,8,5,8,5,4,9,8,5,3,2,3,2,3,5
EE,ESS1-9e01,1,10.12.2020,130194,ESS9e03,9,3,22518,1.002155662,0.834342599,0.057978309,0.048373773,4,2,2,2,,8,3,2,6,6,7,7,5,5,1,1,1,1,1
EE,ESS1-9e01,1,10.12.2020,130195,ESS9e03,9,3,22535,0.998645127,0.952288151,0.057978309,0.055212057,1,1,2,1,,0,6,9,1,0,0,0,5,4,2,3,4,3,2
EE,ESS1-9e01,1,10.12.2020,130196,ESS9e03,9,3,22550,0.997448802,0.951147377,0.057978309,0.055145917,1,2,1,2,,3,3,3,3,1,2,0,6,2,2,2,2,2,2
EE,ESS1-9e01,1,10.12.2020,130197,ESS9e03,9,3,22572,1.00063169,0.832262278,0.057978309,0.048253159,2,1,2,2,,7,8,9,5,5,3,5,5,5,2,3,5,2,2
EE,ESS1-9e01,1,10.12.2020,130198,ESS9e03,9,3,22609,1.00063169,1.272322297,0.057978309,0.073767095,2,2,3,1,,6,8,7,5,5,7,8,5,2,5,5,5,2,3
EE,ESS1-9e01,1,10.12.2020,130199,ESS9e03,9,3,22628,0.998645127,0.830610037,0.057978309,0.048157365,3,3,3,3,,5,3,6,2,2,1,1,5,2,4,5,2,2,5
EE,ESS1-9e01,1,10.12.2020,130200,ESS9e03,9,3,22747,1.000487685,1.291696072,0.057978309,0.074890354,2,1,1,2,,3,6,8,4,4,2,2,3,2,1,5,1,2,1
EE,ESS1-9e01,1,10.12.2020,130201,ESS9e03,9,3,22770,1.002155662,1.138806105,0.057978309,0.066026052,2,2,2,2,,0,0,0,0,0,0,0,3,5,3,3,2,2,2
EE,ESS1-9e01,1,10.12.2020,130202,ESS9e03,9,3,22809,1.000487685,1.123396277,0.057978309,0.065132617,1,3,2,3,,3,6,8,0,1,5,5,5,2,3,5,2,4,6
EE,ESS1-9e01,1,10.12.2020,130203,ESS9e03,9,3,22843,1.00063169,0.954182446,0.057978309,0.055321885,2,4,3,3,,1,1,5,4,4,2,2,5,3,2,4,1,2,1
EE,ESS1-9e01,1,10.12.2020,130204,ESS9e03,9,3,22919,0.999575138,0.755400479,0.057978309,0.043796842,1,1,3,1,,5,5,10,1,1,0,5,5,2,1,5,1,2,5
EE,ESS1-9e01,1,10.12.2020,130205,ESS9e03,9,3,23002,0.999510705,0.755351782,0.057978309,0.043794019,3,2,3,2,,5,5,7,5,5,,,2,2,2,5,2,3,2
EE,ESS1-9e01,1,10.12.2020,130206,ESS9e03,9,3,23019,0.999510705,0.746096194,0.057978309,0.043257396,5,2,3,3,,5,8,9,6,7,7,8,5,2,1,2,2,2,6
EE,ESS1-9e01,1,10.12.2020,130207,ESS9e03,9,3,23031,1.00063169,0.917356372,0.057978309,0.053186771,2,2,2,2,,8,7,9,2,3,5,8,3,2,2,2,2,3,3
EE,ESS1-9e01,1,10.12.2020,130208,ESS9e03,9,3,23047,0.998797774,0.915675282,0.057978309,0.053089304,2,1,2,2,,8,8,8,5,5,5,5,5,5,3,2,2,3,5
EE,ESS1-9e01,1,10.12.2020,130209,ESS9e03,9,3,23090,1.00063169,0.833073854,0.057978309,0.048300213,3,3,3,2,,10,10,10,10,10,0,10,6,2,1,2,2,1,1
EE,ESS1-9e01,1,10.12.2020,130210,ESS9e03,9,3,23132,1.000982165,0.756463826,0.057978309,0.043858493,3,2,2,2,,6,4,4,4,3,5,4,3,1,1,5,1,2,2
EE,ESS1-9e01,1,10.12.2020,130211,ESS9e03,9,3,23146,0.998645127,1.14561832,0.057978309,0.066421013,2,2,2,2,,6,7,7,5,4,4,4,4,4,5,5,4,4,4
EE,ESS1-9e01,1,10.12.2020,130212,ESS9e03,9,3,23185,1.00063169,1.076720476,0.057978309,0.062426432,3,2,2,2,,7,7,9,5,5,6,9,4,4,2,4,2,3,5
EE,ESS1-9e01,1,10.12.2020,130213,ESS9e03,9,3,23189,0.999575138,1.453638673,0.057978309,0.084279512,2,2,3,1,,6,6,7,4,4,5,5,5,1,3,4,1,2,4
EE,ESS1-9e01,1,10.12.2020,130214,ESS9e03,9,3,23249,1.00063169,1.147897243,0.057978309,0.066553141,3,1,3,1,,6,6,8,4,6,6,6,2,2,4,4,1,3,3
EE,ESS1-9e01,1,10.12.2020,130215,ESS9e03,9,3,23256,0.998797774,1.145793319,0.057978309,0.066431159,3,3,3,3,,7,8,9,6,6,6,5,5,5,2,5,1,4,4
EE,ESS1-9e01,1,10.12.2020,130216,ESS9e03,9,3,23287,1.000487685,0.746825457,0.057978309,0.043299677,2,1,2,1,,9,8,9,7,6,7,7,4,2,1,2,3,2,1
EE,ESS1-9e01,1,10.12.2020,130217,ESS9e03,9,3,23389,0.997448802,0.951147377,0.057978309,0.055145917,2,1,3,1,,5,7,8,1,1,5,3,5,4,4,5,3,2,2
EE,ESS1-9e01,1,10.12.2020,130218,ESS9e03,9,3,23401,0.999575138,0.746144235,0.057978309,0.043260181,2,2,3,2,,5,5,7,5,2,5,4,5,2,2,2,4,2,3
EE,ESS1-9e01,1,10.12.2020,130219,ESS9e03,9,3,23480,0.998797774,0.831547022,0.057978309,0.04821169,1,1,2,1,,3,8,7,6,5,5,5,5,3,2,4,3,3,2
EE,ESS1-9e01,1,10.12.2020,130220,ESS9e03,9,3,23546,1.00063169,1.076720476,0.057978309,0.062426432,3,3,3,3,,5,5,5,5,5,5,5,3,2,3,3,2,3,5
EE,ESS1-9e01,1,10.12.2020,130221,ESS9e03,9,3,23550,0.998797774,0.830736935,0.057978309,0.048164723,4,1,3,1,,9,8,8,6,5,7,4,5,4,1,3,2,1,2
EE,ESS1-9e01,1,10.12.2020,130222,ESS9e03,9,3,23575,1.000982165,1.292334437,0.057978309,0.074927365,3,2,2,2,,3,3,3,3,3,3,3,6,2,4,5,2,3,2
EE,ESS1-9e01,1,10.12.2020,130223,ESS9e03,9,3,23585,0.997448802,1.144245863,0.057978309,0.06634144,3,1,2,1,,6,8,9,,,5,5,5,2,4,2,3,2,3
EE,ESS1-9e01,1,10.12.2020,130224,ESS9e03,9,3,23611,0.999510705,1.11080265,0.057978309,0.064402459,2,3,2,2,,7,8,8,5,5,8,,3,5,1,2,1,2,2
EE,ESS1-9e01,1,10.12.2020,130225,ESS9e03,9,3,23625,0.998797774,1.145793319,0.057978309,0.066431159,1,3,2,3,,7,9,8,3,3,4,4,3,2,1,3,2,3,3
EE,ESS1-9e01,1,10.12.2020,130226,ESS9e03,9,3,23668,1.002155662,1.149645567,0.057978309,0.066654506,2,1,1,1,,3,2,8,2,2,2,3,4,6,2,3,3,4,2
EE,ESS1-9e01,1,10.12.2020,130227,ESS9e03,9,3,23693,0.997448802,1.886511326,0.057978309,0.109376737,1,1,2,1,,6,6,7,6,6,6,9,5,5,2,3,2,1,5
EE,ESS1-9e01,1,10.12.2020,130228,ESS9e03,9,3,23708,1.000487685,1.123396277,0.057978309,0.065132617,3,3,3,2,,3,4,6,2,2,5,6,4,1,5,5,2,3,3
